@default,Country,Identity,,,,,,,,,,,Year,Month,SexagenaryCycle,Day,Year,Month,SexagenaryCycle,Day
Id,國家,身份,姓,名,全名,別名,字,姓別,父,母,養父,養母,出生年,出生月,出生干支日,出生日,死亡年,死亡月,死亡干支日,死亡日,存疑
int,int,int,string,string,string,string[],string,int,int,int,int[],int[],int,int,int,int,int,int,int,int,string[]
id,country,identity,family,name,fullName,alias,styleName,sex,father,mother,fosterFather,fosterMother,birthYear,birthMonth,birthSexagenaryCycle,birthDay,deathYear,deathMonth,deathSexagenaryCycle,deathDay,unansweredQuestion
100110001,1001,1,,"盤古","盤古",,,1
100110002,1001,1,,"天皇","天皇",,,1
100110003,1001,1,,"地皇","地皇",,,1
100110004,1001,1,,"人皇","人皇",,,1
100110005,1001,1,,"有巢","有巢",,,1
100110006,1001,1,,"燧人","燧人",,,1
100110007,1001,1,,"伏羲","伏羲",,,1
100110008,1001,1,,"神農","神農","炎帝",,1
100190011,1001,9,,"女媧","女媧",,,2
100210001,1002,1,"公孫","軒轅","公孫軒轅","黃帝",,1
401210027,4012,1,"姬","辄","姬辄","出公",,1,401210028
401210028,4012,1,"姬","蒯聵","姬蒯聵","莊公",,1,401210026
401210029,4012,1,"姬","斑師","姬斑師",,,1,
401210030,4012,1,"姬","起","姬起",,,1,
401210031,4012,1,"姬","黔","姬黔","悼公",,1,401210026
401210032,4012,1,"姬","弗","姬弗","敬公",,1,401210031
401210033,4012,1,"姬","糾","姬糾","昭公",,1,401210032
401210034,4012,1,"姬","亹","姬亹","懷公",,1,
401210035,4012,1,"姬","穨","姬穨","慎公",,1,
401210036,4012,1,"姬","訓","姬訓","聲公",,1,401210035
401210037,4012,1,"姬","遫","姬遫","成侯",,1,401210036
401210038,4012,1,"姬",,"姬","平侯",,1,401210037
401210039,4012,1,"姬",,"姬","嗣君",,1,401210038
401210040,4012,1,"姬",,"姬","懷君",,1,401210039
401210041,4012,1,"姬",,"姬","元君",,1,401210038
401210042,4012,1,"姬",,"姬","君角",,1,401210041
401250001,4012,5,"吳","起","吳起",,,1,
401310001,4013,1,,"開","開","微子開",,1,300110029
401310002,4013,1,,"衍","衍","微仲",,1,300110029
401310003,4013,1,,"稽","稽","宋公",,1,401310002
401310004,4013,1,,"申","申","丁公",,1,401310003
401310005,4013,1,,"共","共","湣公",,1,401310004
401310006,4013,1,,"熙","熙","煬公",,1,401310004
401310007,4013,1,,"鮒祀","鮒祀","厲公",,1,401310006
401310008,4013,1,,"舉","舉","釐公",,1,401310007
401310009,4013,1,,"覵","覵","惠公",,1,401310008
401310010,4013,1,,,"","哀公",,1,401310009
401310011,4013,1,,,"","戴公",,1,401310010
401310012,4013,1,,"司空","司空","武公",,1,401310011
401310013,4013,1,,"力","力","宣公",,1,401310012
401310014,4013,1,,"和","和","穆公",,1,401310012
401310015,4013,1,,"與夷","與夷","殤公",,1,401310013
401310016,4013,1,,"馮","馮","莊公",,1,401310014
401310017,4013,1,,"捷","捷","湣公",,1,401310015
401310018,4013,1,,"禦説","禦説","桓公",,1,401310015
401310019,4013,1,,"茲甫","茲甫","襄公",,1,401310018
401310020,4013,1,,"王成","王成","成公",,1,401310019
401310021,4013,1,,"杵臼","杵臼","昭公",,1,401310020
401310022,4013,1,,"鮑革","鮑革","文公",,1,401310021
401310023,4013,1,,"瑕","瑕","共公",,1,401310022
401310024,4013,1,,"成","成","平公",,1,401310023
401310025,4013,1,,"佐","佐","元公",,1,401310024
401310026,4013,1,,"頭曼","頭曼","景公",,1,401310025
401310027,4013,1,,"特","特","昭公",,1
401310028,4013,1,,"購由","購由","悼公",,1,401310027
401310029,4013,1,,"田","田","休公",,1,401310028
401310030,4013,1,,"辟兵","辟兵","辟公",,1,401310029
401310031,4013,1,,"剔成","剔成",,,1,401310030
401310032,4013,1,,"偃","偃",,,1,401310030
401350032,4013,5,"原","憲","原憲",,,1
401410001,4014,1,"姬","虞","姬虞","唐叔虞",,1,400110001
401410002,4014,1,"姬","燮","姬燮","晉侯",,1,401410001
401410003,4014,1,"姬","寧族","姬寧族","武侯",,1,401410002
401410004,4014,1,"姬","服人","姬服人","成侯",,1,401410003
401410005,4014,1,"姬","福","姬福","厲侯",,1,401410004
401410006,4014,1,"姬","宜臼","姬宜臼","靖侯",,1,401410005
401410007,4014,1,"姬","司徒","姬司徒","釐侯",,1,401410006
401410008,4014,1,"姬","籍","姬籍","獻侯",,1,401410007
401410009,4014,1,"姬","費王","姬費王","穆侯",,1,401410008
401410010,4014,1,"姬",,"姬","殤叔",,1,401410008
401410011,4014,1,"姬","仇","姬仇","文侯",,1,401410009
401410012,4014,1,"姬","伯","姬伯","昭侯",,1,401410011
401410013,4014,1,"姬","平","姬平","孝侯",,1,401410012
401410014,4014,1,"姬","郄","姬郄","鄂侯",,1,401410013
401410015,4014,1,"姬","光","姬光","哀侯",,1,401410014
401410016,4014,1,"姬","小子","姬小子","小子侯",,1,401410015
401410017,4014,1,"姬","緡","姬緡",,,1,401410014
401410018,4014,1,"姬","稱","姬稱","武公",,1
401410019,4014,1,"姬","詭諸","姬詭諸","獻公",,1,401410018
401410020,4014,1,"姬","夷吾","姬夷吾","惠公",,1,401410019
401410021,4014,1,"姬","圉","姬圉","懷公",,1,401410020
401410022,4014,1,"姬","重耳","姬重耳","文公",,1,401410019
401410023,4014,1,"姬","歡","姬歡","襄公",,1,401410022
401410024,4014,1,"姬","夷皋","姬夷皋","靈公",,1,401410023
401410025,4014,1,"姬","黑臀","姬黑臀","成公",,1,401410022
401410026,4014,1,"姬","據","姬據","景公",,1,401410025
401410027,4014,1,"姬","壽曼","姬壽曼","厲公",,1,401410026
401410028,4014,1,"姬","周","姬周","悼公",,1
401410029,4014,1,"姬","彪","姬彪","平公",,1,401410028
401410030,4014,1,"姬","夷","姬夷","昭公",,1,401410029
401410031,4014,1,"姬","去疾","姬去疾","頃公",,1,401410030
401410032,4014,1,"姬","午","姬午","定公",,1,401410031
401410033,4014,1,"姬","鑿","姬鑿","出公",,1,401410032
401410034,4014,1,"姬","驕","姬驕","哀公",,1
401410035,4014,1,"姬","柳","姬柳","幽公",,1,401410034
401410036,4014,1,"姬","止","姬止","烈公",,1,401410035
401410037,4014,1,"姬","頎","姬頎","孝公",,1,401410036
401410038,4014,1,"姬","俱酒","姬俱酒","靜公",,1,401410037
401430001,4014,3,"李","離","李離",,,1
401430002,4014,3,,"胥臣","胥臣",,,1
401430003,4014,3,"趙","衰","趙衰",,,1
401430004,4014,3,"欒","枝","欒枝",,,1
401430005,4014,3,,"先軫","先軫",,,1
401450001,4014,5,"豫","讓","豫讓",,,1
401450002,4014,5,"師","曠","師曠",,,1
401510001,4015,1,,"鬻熊","鬻熊",,,1
401510002,4015,1,,"熊麗","熊麗",,,1
401510003,4015,1,,"熊狂","熊狂",,,1,401510002
401510004,4015,1,,"熊繹","熊繹",,,1,401510003
401510005,4015,1,,"熊艾","熊艾",,,1,401510004
401510006,4015,1,,"熊䵣","熊䵣",,,1,401510005
401510007,4015,1,,"熊勝","熊勝",,,1,401510006
401510008,4015,1,,"熊楊","熊楊",,,1,401510006
401510009,4015,1,,"熊渠","熊渠",,,1,401510008
401510010,4015,1,,"熊摯紅","熊摯紅",,,1,401510009
401510011,4015,1,,"熊延","熊延",,,1,401510009
401510012,4015,1,,"熊勇","熊勇",,,1,401510011
401510013,4015,1,,"熊嚴","熊嚴",,,1,401510011
401510014,4015,1,,"熊霜","熊霜",,,1,401510013
401510015,4015,1,,"熊徇","熊徇",,,1,401510013
401510016,4015,1,,"熊咢","熊咢",,,1,401510015
401510017,4015,1,,"熊儀","熊儀","若敖",,1,401510016
401510018,4015,1,,"熊坎","熊坎","霄敖",,1,401510017
401510019,4015,1,,"熊眴","熊眴","昐冒",,1,401510018
401510020,4015,1,,"熊通","熊通","武王",,1,401510018
401510021,4015,1,,"熊貲","熊貲","文王",,1,401510020
401510022,4015,1,,"熊囏","熊囏","莊敖",,1,401510021
401510023,4015,1,,"熊惲","熊惲","成王",,1,401510021
401510024,4015,1,,"商臣","商臣","穆王",,1,401510023
401510025,4015,1,,"侶","侶","莊王",,1,401510024
401510026,4015,1,,"審","審","共王",,1,401510025
401510027,4015,1,,"招","招","康王",,1,401510026
401510028,4015,1,,"員","員","郟敖",,1,401510027
401510029,4015,1,,"圍","圍","靈王",,1,401510026
401510030,4015,1,,"弃疾","弃疾","平王",,1,401510029
401510031,4015,1,,"珍","珍","昭王",,1,401510030
401510032,4015,1,,"章","章","惠王",,1,401510031
401510033,4015,1,,"中","中","簡王",,1,401510032
401510034,4015,1,,"當","當","聲王",,1,401510033
401510035,4015,1,,"熊疑","熊疑","悼王",,1,401510034
401510036,4015,1,,"臧","臧","肅王",,1,401510035
401510037,4015,1,,"熊良夫","熊良夫","宣王",,1,401510035
401510038,4015,1,,"熊商","熊商","威王",,1,401510037
401510039,4015,1,,"熊槐","熊槐","懷王",,1,401510038
401510040,4015,1,,"橫","橫","頃襄王",,1,401510039
401510041,4015,1,,"熊元","熊元","考烈王",,1,401510040
401510042,4015,1,,"悍","悍","幽王",,1,401510041
401510043,4015,1,,"猶","猶","哀王",,1,401510041
401510044,4015,1,,"負芻","負芻",,,1,401510041
401520001,4015,2,"屈","原","屈原",,,1
401530001,4015,3,"伍","子胥","伍子胥",,,1
401530002,4015,3,"黃","歇","黃歇",,,1
401530003,4015,3,"孫","叔敖","孫叔敖",,,1
401530004,4015,3,"石","奢","石奢",,,1
401550001,4015,5,"優","孟","優孟",,,1
401550002,4015,5,,"鬼谷子","鬼谷子",,,1
401610001,4016,1,,"允常","允常",,,1
401610002,4016,1,,"句踐","句踐",,,1,401610001
401610003,4016,1,,"鼫與","鼫與",,,1,401610002
401610004,4016,1,,"不壽","不壽",,,1,401610003
401610005,4016,1,,"翁","翁",,,1,401610004
401610006,4016,1,,"翳","翳",,,1,401610005
401610007,4016,1,,"之侯","之侯",,,1,401610006
401610008,4016,1,,"無彊","無彊",,,1,401610007
401630001,4016,3,"范","蠡","范蠡",,,1
401710001,4017,1,"姬","友","姬友","桓公",,1,400110010
401710002,4017,1,"姬","掘突","姬掘突","武公",,1,401710001
401710003,4017,1,"姬","寤生","姬寤生","莊公",,1,401710002
401710004,4017,1,"姬","忽","姬忽","昭公",,1,401710003
401710005,4017,1,"姬","突","姬突","厲公",,1,401710003
401710006,4017,1,"姬","子亹","姬子亹",,,1,401710003
401710007,4017,1,"姬","子嬰","姬子嬰",,,1,401710003
401710008,4017,1,"姬","踕","姬踕","文公",,1,401710005
401710009,4017,1,"姬","子蘭","姬子蘭","繆公",,1,401710008
401710010,4017,1,"姬","子夷","姬子夷","靈公",,1,401710009
401710011,4017,1,"姬","子堅","姬子堅","襄公",,1,401710009
401710012,4017,1,"姬","㵒","姬㵒","悼公",,1,401710011
401710013,4017,1,"姬","睔","姬睔","成公",,1,401710011
401710014,4017,1,"姬","惲","姬惲","釐公",,1,401710013
401710015,4017,1,"姬","嘉","姬嘉","簡公",,1,401710014
401710016,4017,1,"姬","寧","姬寧","定公",,1,401710015
401710017,4017,1,"姬","蠆","姬蠆","獻公",,1,401710016
401710018,4017,1,"姬","勝","姬勝","聲公",,1,401710017
401710019,4017,1,"姬","易","姬易","哀公",,1,401710018
401710020,4017,1,"姬","丑","姬丑","共公",,1,401710017
401710021,4017,1,"姬","已","姬已","幽公",,1,401710020
401710022,4017,1,"姬","駘","姬駘","繻公",,1,401710021
401710023,4017,1,"姬","乙","姬乙",,,1,401710020
401730001,4017,3,,"子產","子產",,,1
401750001,4017,5,"列","禦寇","列禦寇",,,1
401810001,4018,1,"趙","武","趙武","文子",,1
401810002,4018,1,"趙",,"趙","景叔",,1,401810001
401810003,4018,1,"趙","鞅","趙鞅","簡子",,1,401810002
401810004,4018,1,"趙","毋䘏","趙毋䘏","襄子",,1,401810003
401810005,4018,1,"趙","浣","趙浣","獻侯",,1
401810006,4018,1,"趙",,"趙","桓子",,1,401810003
401810007,4018,1,"趙","籍","趙籍","烈侯",,1,401810005
401810008,4018,1,"趙",,"趙","武公",,1,401810005
401810009,4018,1,"趙","章","趙章","敬侯",,1,401810007
401810010,4018,1,"趙","種","趙種","成侯",,1,401810009
401810011,4018,1,"趙",,"趙","肃侯",,1,401810010
401810012,4018,1,"趙",,"趙","武靈王",,1,401810011
401810013,4018,1,"趙","何","趙何","惠文王",,1,401810012
401810014,4018,1,"趙","丹","趙丹","孝成王",,1,401810013
401810015,4018,1,"趙","偃","趙偃","悼襄王",,1,401810014
401810016,4018,1,"趙","遷","趙遷","幽繆王",,1,401810015
401810017,4018,1,"趙","嘉","趙嘉",,,1,401810015
401820001,4018,2,"趙","勝","趙勝",,,1
401830001,4018,3,"藺","相如","藺相如",,,1
401840001,4018,4,"亷","頗","亷頗",,,1
401840002,4018,4,"趙","奢","趙奢",,,1
401840003,4018,4,"李","牧","李牧",,,1
401850001,4018,5,"愼","到","愼到",,,1
401850002,4018,5,"荀","卿","荀卿",,,1
401850003,4018,5,"虞","卿","虞卿",,,1
401850004,4018,5,"觸","讋","觸讋",,,1
401890001,4018,9,"燕","媪","燕媪","趙太后",,2
401910001,4019,1,,,"","文侯",,1
401910002,4019,1,,"擊","擊","武侯",,1,401910001
401910003,4019,1,,"罃","罃","惠王",,1,401910002
401910004,4019,1,,,"","襄王",,1,401910003
401910005,4019,1,,,"","哀王",,1,401910004
401910006,4019,1,,,"","昭王",,1,401910005
401910007,4019,1,,,"","安釐王",,1,401910006
401910008,4019,1,,"增","增","景湣王",,1,401910007
401910009,4019,1,,"假","假",,,1,401910008
401920001,4019,2,"魏","無忌","魏無忌",,,1,401910006
401930001,4019,3,"張","儀","張儀",,,1
401930002,4019,3,"犀","首","犀首",,,1
401930003,4019,3,"須","賈","須賈",,,1
401950001,4019,5,"西門","豹","西門豹",,,1
402010001,4020,1,,"虔","虔","景侯",,1
402010002,4020,1,,"取","取","列侯",,1,402010001
402010003,4020,1,,,"","文侯",,1,402010002
402010004,4020,1,,,"","哀侯",,1,402010003
402010005,4020,1,,,"","懿侯",,1,402010004
402010006,4020,1,,,"","昭侯",,1,402010005
402010007,4020,1,,,"","宣惠王",,1,402010006
402010008,4020,1,,"倉","倉","康王",,1,402010007
402010009,4020,1,,"咎","咎","釐王",,1,402010008
402010010,4020,1,,,"","桓惠王",,1,402010009
402010011,4020,1,,"安","安",,,1,402010010
402030001,4020,3,"申","不害","申不害",,,1
402030002,4020,3,"韓","非","韓非",,,1
402050001,4020,5,"聶","政","聶政",,,1
402110001,4021,1,,"和","和","太公",,1
402110002,4021,1,,"午","午","桓公",,1,402110001
402110003,4021,1,,"因齊","因齊","威王",,1,402110002
402110004,4021,1,,"辟彊","辟彊","宣王",,1,402110003
402110005,4021,1,,"地","地","湣王",,1,402110004
402110006,4021,1,,"法章","法章","襄王",,1,402110005
402110007,4021,1,,"建","建",,,1,402110006
402120001,4021,2,"田","文","田文",,,1
402140001,4021,4,"田","單","田單",,,1
402150001,4021,5,"淳于","髠","淳于髠",,,1
402150002,4021,5,"騶","奭","騶奭",,,1
402150003,4021,5,"魯","仲連","魯仲連",,,1
500110001,5001,1,"嬴","政","嬴政",,,1,400310035
500110002,5001,1,"嬴","胡亥","嬴胡亥",,,1,500110001
500130001,5001,3,"李","斯","李斯",,,1
500140001,5001,4,"王","翦","王翦",,,1
500140002,5001,4,"蒙","恬","蒙恬",,,1
500150001,5001,5,"優","旃","優旃",,,1
500210001,5002,1,"項","籍","項籍",,"羽",1
500240001,5002,4,"陳","勝","陳勝",,"涉",1
500240002,5002,4,"吳","廣","吳廣",,"叔",1
600110001,6001,1,"劉","邦","劉邦",,"季",1
600110002,6001,1,"劉","盈","劉盈",,,1,600110001
600110003,6001,1,"劉","恒","劉恒",,,1,600110001
600110004,6001,1,"劉","啟","劉啟",,,1,600110003
600110005,6001,1,"劉","徹","劉徹",,,1,600110004
600110006,6001,1,"劉","弗陵","劉弗陵",,,1,600110005
600110007,6001,1,"劉","詢","劉詢",,,1
600110008,6001,1,"劉","奭","劉奭",,,1,600110007
600110009,6001,1,"劉","驁","劉驁",,,1,600110008
600110010,6001,1,"劉","欣","劉欣",,,1
600110011,6001,1,"劉","衎","劉衎",,,1
600120001,6001,2,"劉","交","劉交","楚元王","游",1
600120002,6001,2,"劉","郢","劉郢","楚夷王",,1,600120001
600120003,6001,2,"劉","戊","劉戊",,,1,600120002
600120004,6001,2,"劉","禮","劉禮","楚文王",,1,600120001
600120005,6001,2,"劉","道","劉道","楚安王",,1,600120004
600120006,6001,2,"劉","注","劉注","楚襄王",,1,600120005
600120007,6001,2,"劉","純","劉純",,,1,600120006
600120008,6001,2,"劉","遂","劉遂","趙王",,1
600120009,6001,2,"劉","辟彊","劉辟彊","河間文王",,1
600120010,6001,2,"劉","福","劉福","河間哀王",,1,600120009
600120011,6001,2,"劉","賈","劉賈","荊王",,1
600120012,6001,2,"劉","澤","劉澤","燕敬王",,1
600120013,6001,2,"劉","嘉","劉嘉","燕康王",,1,600120012
600120014,6001,2,"劉","定國","劉定國",,,1
600120015,6001,2,"劉","肥","劉肥","齊悼惠王",,1,600110001
600120016,6001,2,"劉","襄","劉襄","齊哀王",,1,600120015
600120017,6001,2,"劉","則","劉則","齊文王",,1,600120016
600120018,6001,2,"劉","將閭","劉將閭","齊孝王",,1,600120015
600120019,6001,2,"劉","壽","劉壽","齊懿王",,1,600120018
600120020,6001,2,"劉","次景","劉次景","齊厲王",,1,600120019
600120021,6001,2,"劉","章","劉章","城陽景王",,1,600120015
600120022,6001,2,"劉","喜","劉喜","城陽共王",,1,600120021
600120023,6001,2,"劉","延","劉延","城陽頃王",,1,600120022
600120024,6001,2,"劉","義","劉義","城陽敬王",,1,600120023
600120025,6001,2,"劉","武","劉武","城陽惠王",,1,600120024
600120026,6001,2,"劉","順","劉順","城陽荒王",,1,600120025
600120027,6001,2,"劉","恢","劉恢","城陽戴王",,1,600120026
600120028,6001,2,"劉","景","劉景",,,1,600120027
600120029,6001,2,"劉","興居","劉興居","濟北王",,1,600120015
600120030,6001,2,"劉","志","劉志","濟北王",,1,600120015
600120031,6001,2,"劉","辟光","劉辟光","濟南王",,1,600120015
600120032,6001,2,"劉","賢","劉賢","菑川王",,1,600120015
600120033,6001,2,"劉",,"劉","菑川懿王",,1
600120034,6001,2,"劉","建","劉建","菑川靖王",,1,600120033
600120035,6001,2,"劉","遺","劉遺","菑川頃王",,1,600120034
600120036,6001,2,"劉","終古","劉終古","菑川思王",,1,600120035
600120037,6001,2,"劉","尚","劉尚","菑川孝王",,1,600120036
600120038,6001,2,"劉","橫","劉橫",,,1,600120037
600120039,6001,2,"劉","卬","劉卬","膠西王",,1,600120015
600120040,6001,2,"劉","雄渠","劉雄渠","膠東王",,1,600120015
600120041,6001,2,"劉","武","劉武","梁孝王",,1,600110003
600120042,6001,2,"劉","參","劉參","代孝王",,1,600110003
600120043,6001,2,"劉","勝","劉勝","梁懷王",,1,600110003
600120044,6001,2,"劉","登","劉登","代共王",,1,600120042
600120045,6001,2,"劉","義","劉義",,,1,600120044
600120046,6001,2,"劉","買","劉買","梁共王",,1,600120041
600120047,6001,2,"劉","明","劉明","濟川王",,1,600120041
600120048,6001,2,"劉","彭離","劉彭離","濟東王",,1,600120041
600120049,6001,2,"劉","定","劉定","山陽哀王",,1,600120041
600120050,6001,2,"劉","不識","劉不識","濟陰哀王",,1,600120041
600120051,6001,2,"劉","襄","劉襄","梁平王",,1,600120046
600120052,6001,2,"劉","無傷","劉無傷",,,1,600120051
600120053,6001,2,"劉","德","劉德","河間獻王",,1,600110004
600120054,6001,2,"劉","不害","劉不害","河間共王",,1,600120053
600120055,6001,2,"劉","基","劉基","河間剛王",,1,600120054
600120056,6001,2,"劉","授","劉授","河間頃王",,1,600120055
600120057,6001,2,"劉","閼于","劉閼于","臨江哀王",,1,600110004
600120058,6001,2,"劉","榮","劉榮","臨江閔王",,1,600110004
600120059,6001,2,"劉","餘","劉餘","魯共王",,1,600110004
600120060,6001,2,"劉","光","劉光",,,1,600120059
600120061,6001,2,"劉","非","劉非","江都易王",,1,600110004
600120062,6001,2,"劉","建","劉建",,,1,600120061
600120063,6001,2,"劉","端","劉端","膠西于王",,1,600110004
600120064,6001,2,"劉","彭祖","劉彭祖","趙王",,1,600110004
600120065,6001,2,"劉","勝","劉勝","中山靖王",,1,600110004
600120066,6001,2,"劉","昌","劉昌","中山哀王",,1,600120065
600120067,6001,2,"劉","昆侈","劉昆侈",,,1,600120066
600120068,6001,2,"劉","發","劉發","長沙定王",,1,600110004
600120069,6001,2,"劉","庸","劉庸","長沙康王",,1,600120068
600120070,6001,2,"劉","鮒鮈","劉鮒鮈",,,1,600120069
600120071,6001,2,"劉","越","劉越","廣川惠王",,1,600110004
600120072,6001,2,"劉","齊","劉齊",,,1,600120071
600120073,6001,2,"劉","寄","劉寄","膠東康王",,1,600110004
600120074,6001,2,"劉","賢","劉賢","膠東哀王",,1,600120073
600120075,6001,2,"劉","慶","劉慶","六安王",,1,600120073
600120076,6001,2,"劉","慶","劉慶",,,1,600120074
600120077,6001,2,"劉","舜","劉舜","常山獻王",,1,600110004
600120078,6001,2,"劉","勃","劉勃",,,1,600120077
600120079,6001,2,"劉","平","劉平","真定王",,1,600120077
600120080,6001,2,"劉","商","劉商","泗水思王",,1,600120077
600120081,6001,2,"劉","安世","劉安世","泗水哀王",,1,600120080
600120082,6001,2,"劉","賀","劉賀",,,1,600120080
600120083,6001,2,"劉","閎","劉閎","齊王",,1,600110005
600120084,6001,2,"劉","旦","劉旦","燕王",,1,600110005
600120085,6001,2,"劉","胥","劉胥","廣陵王",,1,600110005
600120086,6001,2,"劉","濞","劉濞","吳王",,1
600120087,6001,2,"劉","長","劉長","淮南厲王",,1,600110001
600120088,6001,2,"劉","安","劉安",,,1,600120087
600120089,6001,2,"劉","賜","劉賜","衡山王",,1,600120087
600120090,6001,2,"劉","如意","劉如意","趙隱王",,1,600110001
600120091,6001,2,"劉","友","劉友","趙幽王",,1,600110001
600120092,6001,2,"劉","恢","劉恢","趙共王",,1,600110001
600120093,6001,2,"劉","建","劉建","燕靈王",,1,600110001
600120094,6001,2,"劉","揖","劉揖","梁懷王",,1,600110003
600120095,6001,2,"劉","向","劉向",,,1,
600120096,6001,2,"劉","歆","劉歆",,,1,600120095
600120097,6001,2,"劉","乘","劉乘","清河哀王",,1,600110004
600120098,6001,2,"劉","據","劉據","戾太子",,1,600110005
600120099,6001,2,"劉","髆","劉髆","昌邑哀王",,1,600110005
600130001,6001,3,"蕭","何","蕭何","文終侯",,1
600130002,6001,3,"曹","參","曹參","平陽侯",,1
600130003,6001,3,"張","良","張良","留侯",,1
600130004,6001,3,"陳","平","陳平",,,1
600130005,6001,3,"周","勃","周勃","絳侯",,1
600130006,6001,3,"周","亞夫","周亞夫","條侯",,1,600130005
600130007,6001,3,"張","蒼","張蒼",,,1
600130008,6001,3,"周","昌","周昌",,,1
600130009,6001,3,"任","敖","任敖",,,1
600130010,6001,3,"申屠","嘉","申屠嘉",,,1
600130011,6001,3,"韋","賢","韋賢",,,1
600130012,6001,3,"魏","相","魏相",,,1
600130013,6001,3,"邴","吉","邴吉",,,1
600130014,6001,3,"黄","霸","黄霸",,,1
600130015,6001,3,"韋","玄成","韋玄成",,,1
600130016,6001,3,"匡","衡","匡衡",,,1
600130017,6001,3,"酈食","其","酈食其",,,1
600130018,6001,3,"陸","賈","陸賈",,,1
600130019,6001,3,"朱","建","朱建",,,1
600130020,6001,3,"傅","寛","傅寛",,,1
600130021,6001,3,"靳","歙","靳歙",,,1
600130022,6001,3,"周","緤","周緤",,,1
600130023,6001,3,"劉","敬","劉敬",,,1
600130024,6001,3,"叔孫","通","叔孫通",,,1
600130025,6001,3,"季","布","季布",,,1
600130026,6001,3,"欒","布","欒布",,,1
600130027,6001,3,"袁","盎","袁盎",,,1
600130028,6001,3,"晁","錯","晁錯",,,1
600130029,6001,3,"張","釋之","張釋之",,,1
600130030,6001,3,"馮","唐","馮唐",,,1
600130031,6001,3,"石","奮","石奮",,,1
600130032,6001,3,"衛","綰","衛綰",,,1
600130033,6001,3,"直","不疑","直不疑",,,1
600130034,6001,3,"周","文","周文",,,1
600130035,6001,3,"張","叔","張叔",,,1
